id,symbol,date,rsi,macd,macd_signal,percent_b,atr,price_change,ma_trend,rsi_zscore,macd_zscore,bollinger_zscore,atr_zscore,price_momentum_zscore,ma_trend_zscore,composite_zscore,signal,signal_strength,lookback_period,data_quality,created_at,updated_at
818,XLB,"""2025-01-17T04:00:00.000Z""",49.11,-0.0877,-0.0702,0.3636,0.9673,-1.1257,-0.8112,-0.0586,0.9895,-0.8431,-0.5701,-0.9633,-0.5153,-0.1468,HOLD,0.04,20,good,"""2025-08-06T00:44:49.368Z""","""2025-08-06T00:44:49.368Z"""
819,XLB,"""2025-01-20T04:00:00.000Z""",49.91,-0.125,-0.1,0.3135,0.9681,-0.2091,-1.0676,-0.0713,0.7697,-1.1145,-0.524,-0.2225,-0.7935,-0.1577,HOLD,0.04,20,good,"""2025-08-06T00:44:49.368Z""","""2025-08-06T00:44:49.368Z"""
820,XLB,"""2025-01-21T04:00:00.000Z""",53.08,-0.1688,-0.135,0.2221,0.92,-0.4657,-1.5533,0.177,0.5109,-1.5133,-1.0008,-0.4144,-1.2172,-0.339,HOLD,0.08,20,good,"""2025-08-06T00:44:49.368Z""","""2025-08-06T00:44:49.368Z"""
821,XLB,"""2025-01-22T04:00:00.000Z""",52.62,-0.1804,-0.1443,0.3405,0.8904,0.6082,-0.902,0.0351,0.3747,-0.9231,-1.8782,0.5929,-0.7881,-0.2137,HOLD,0.05,20,good,"""2025-08-06T00:44:49.369Z""","""2025-08-06T00:44:49.369Z"""
822,XLB,"""2025-01-23T04:00:00.000Z""",46.56,-0.2553,-0.2042,0.0643,0.9685,-1.9763,-2.6811,-0.7908,-0.1112,-1.8791,-0.4458,-1.5382,-1.6906,-0.9518,HOLD,0.32,20,good,"""2025-08-06T00:44:49.369Z""","""2025-08-06T00:44:49.369Z"""
823,XLB,"""2025-01-24T04:00:00.000Z""",37.68,-0.2887,-0.2309,0.2023,1.0424,0.6641,-1.8638,-1.6924,-0.3742,-1.1885,1.0549,0.7078,-1.0976,-0.593,HOLD,0.2,20,good,"""2025-08-06T00:44:49.370Z""","""2025-08-06T00:44:49.370Z"""
824,XLB,"""2025-01-27T04:00:00.000Z""",42.09,-0.2509,-0.2007,0.4819,1.0066,1.7908,-0.1133,-1.1278,-0.2214,-0.0895,0.418,1.5018,-0.1165,-0.0953,HOLD,0.02,20,good,"""2025-08-06T00:44:49.370Z""","""2025-08-06T00:44:49.370Z"""
825,XLB,"""2025-01-28T04:00:00.000Z""",27.34,-0.2672,-0.2137,0.2679,0.7973,-1.412,-1.4816,-2.3799,-0.4034,-0.8982,-2.8814,-1.1275,-0.8793,-1.3757,HOLD,0.46,20,good,"""2025-08-06T00:44:49.371Z""","""2025-08-06T00:44:49.371Z"""
826,XLB,"""2025-01-29T04:00:00.000Z""",32.26,-0.288,-0.2304,0.2163,0.761,-0.3287,-1.8077,-1.692,-0.6585,-1.0662,-2.622,-0.2837,-1.0701,-1.1593,HOLD,0.39,20,good,"""2025-08-06T00:44:49.371Z""","""2025-08-06T00:44:49.371Z"""
827,XLB,"""2025-01-30T04:00:00.000Z""",30.77,-0.3298,-0.2638,0.1188,0.7695,-0.8481,-2.5672,-1.6376,-1.1025,-1.3271,-2.0934,-0.6523,-1.3881,-1.3301,HOLD,0.44,20,good,"""2025-08-06T00:44:49.372Z""","""2025-08-06T00:44:49.372Z"""
828,XLB,"""2025-01-31T04:00:00.000Z""",31.6,-0.3627,-0.2902,0.1272,0.7738,-0.1188,-2.6243,-1.4139,-1.5388,-1.2118,-1.7693,-0.0541,-1.3168,-1.2367,HOLD,0.41,20,good,"""2025-08-06T00:44:49.372Z""","""2025-08-06T00:44:49.372Z"""
829,XLB,"""2025-02-03T04:00:00.000Z""",27.18,-0.4434,-0.3547,-0.0119,0.8876,-1.7602,-4.0751,-1.5669,-2.1083,-1.5154,-0.542,-1.3799,-1.7952,-1.5868,SELL,0.79,20,good,"""2025-08-06T00:44:49.373Z""","""2025-08-06T00:44:49.373Z"""
830,XLB,"""2025-02-04T04:00:00.000Z""",29.12,-0.4976,-0.3981,0.0656,0.952,0.1211,-3.6568,-1.3111,-2.1705,-1.1462,0.1141,0.4107,-1.4381,-1.1131,HOLD,0.37,20,good,"""2025-08-06T00:44:49.373Z""","""2025-08-06T00:44:49.373Z"""
831,XLB,"""2025-02-05T04:00:00.000Z""",28.4,-0.5304,-0.4243,0.0974,0.9345,0.1209,-3.1443,-1.3111,-2.019,-1.0184,0.0045,0.5677,-1.1769,-1.0174,HOLD,0.34,20,good,"""2025-08-06T00:44:49.374Z""","""2025-08-06T00:44:49.374Z"""
832,XLB,"""2025-02-06T04:00:00.000Z""",32.59,-0.5445,-0.4356,0.1528,0.9424,0.1691,-2.6937,-0.8466,-1.8209,-0.7115,0.183,0.5436,-0.8462,-0.7584,HOLD,0.25,20,good,"""2025-08-06T00:44:49.374Z""","""2025-08-06T00:44:49.374Z"""
833,XLB,"""2025-02-07T04:00:00.000Z""",32.31,-0.5597,-0.4477,0.149,0.9496,-0.3135,-2.7134,-0.7939,-1.6834,-0.6568,0.3431,-0.0283,-0.7864,-0.7664,HOLD,0.26,20,good,"""2025-08-06T00:44:49.375Z""","""2025-08-06T00:44:49.375Z"""
834,XLB,"""2025-02-10T04:00:00.000Z""",45.66,-0.4894,-0.3915,0.4567,0.9161,2.298,-0.3159,0.644,-1.1614,1.0367,-0.0302,2.4144,0.9446,0.4798,HOLD,0.12,20,good,"""2025-08-06T00:44:49.375Z""","""2025-08-06T00:44:49.375Z"""
835,XLB,"""2025-02-11T04:00:00.000Z""",37.7,-0.4838,-0.3871,0.2555,0.8454,-1.6316,-1.7048,-0.1444,-1.0317,0.0385,-0.829,-1.3116,0.0417,-0.5637,HOLD,0.19,20,good,"""2025-08-06T00:44:49.376Z""","""2025-08-06T00:44:49.376Z"""
836,XLB,"""2025-02-12T04:00:00.000Z""",44.08,-0.4755,-0.3804,0.2704,0.8552,-0.0481,-1.5369,0.5988,-0.897,0.2377,-0.6342,0.1538,0.2717,-0.0521,HOLD,0.01,20,good,"""2025-08-06T00:44:49.376Z""","""2025-08-06T00:44:49.376Z"""
837,XLB,"""2025-02-13T04:00:00.000Z""",39.92,-0.4708,-0.3766,0.2566,0.8443,-0.2165,-1.5121,0.1652,-0.7928,0.2845,-0.6982,0.0166,0.4149,-0.1401,HOLD,0.04,20,good,"""2025-08-06T00:44:49.377Z""","""2025-08-06T00:44:49.377Z"""
838,XLB,"""2025-02-14T04:00:00.000Z""",27.05,-0.4769,-0.3815,0.2119,0.6632,-0.4579,-1.7602,-1.2049,-0.7608,-0.0085,-2.3842,-0.2471,0.2279,-0.7454,HOLD,0.25,20,good,"""2025-08-06T00:44:49.377Z""","""2025-08-06T00:44:49.377Z"""
839,XLB,"""2025-02-17T04:00:00.000Z""",30.19,-0.4906,-0.3925,0.1743,0.5986,-0.4358,-1.975,-0.7569,-0.7896,-0.2629,-2.4403,-0.2147,0.0603,-0.6963,HOLD,0.23,20,good,"""2025-08-06T00:44:49.378Z""","""2025-08-06T00:44:49.378Z"""
840,XLB,"""2025-02-18T04:00:00.000Z""",27.93,-0.5308,-0.4246,0.0629,0.5995,-1.07,-2.7841,-0.9682,-1.0332,-1.0864,-2.0346,-0.7826,-0.6975,-1.0539,HOLD,0.35,20,good,"""2025-08-06T00:44:49.378Z""","""2025-08-06T00:44:49.378Z"""
841,XLB,"""2025-02-19T04:00:00.000Z""",25.0,-0.6225,-0.498,-0.116,0.8282,-2.0403,-4.4066,-1.3278,-1.6901,-2.1202,-0.1514,-1.5038,-2.001,-1.5133,SELL,0.76,20,good,"""2025-08-06T00:44:49.379Z""","""2025-08-06T00:44:49.379Z"""
842,XLB,"""2025-02-20T04:00:00.000Z""",20.86,-0.7622,-0.6098,-0.1807,1.203,-2.3588,-6.2963,-1.7909,-2.4192,-2.1986,2.4035,-1.7268,-2.7832,-1.6793,SELL,0.84,20,good,"""2025-08-06T00:44:49.379Z""","""2025-08-06T00:44:49.379Z"""
843,XLB,"""2025-02-21T04:00:00.000Z""",24.09,-0.8646,-0.6917,-0.0584,1.4747,-0.0514,-5.9424,-1.1652,-2.5587,-1.2764,3.0757,0.3391,-2.0962,-0.9736,HOLD,0.32,20,good,"""2025-08-06T00:44:49.380Z""","""2025-08-06T00:44:49.380Z"""
844,XLB,"""2025-02-24T04:00:00.000Z""",24.41,-0.9294,-0.7435,0.0197,1.6487,0.18,-5.2875,-1.0231,-2.4577,-0.7315,2.887,0.687,-1.5272,-0.7409,HOLD,0.25,20,good,"""2025-08-06T00:44:49.380Z""","""2025-08-06T00:44:49.380Z"""
845,XLB,"""2025-02-25T04:00:00.000Z""",24.09,-0.9671,-0.7737,0.0816,1.7614,0.077,-4.7979,-1.0269,-2.259,-0.2509,2.5567,0.5178,-1.0947,-0.6352,HOLD,0.21,20,good,"""2025-08-06T00:44:49.381Z""","""2025-08-06T00:44:49.381Z"""
846,XLB,"""2025-02-26T04:00:00.000Z""",24.89,-0.9761,-0.7809,0.1468,1.8104,0.3078,-4.114,-0.8326,-2.0006,0.2319,2.2159,0.7094,-0.5903,-0.4045,HOLD,0.1,20,good,"""2025-08-06T00:44:49.381Z""","""2025-08-06T00:44:49.381Z"""
847,XLB,"""2025-02-27T04:00:00.000Z""",24.12,-0.9944,-0.7955,0.133,1.8678,-0.7159,-4.4185,-0.8804,-1.8349,0.1292,1.9994,-0.3185,-0.7196,-0.5792,HOLD,0.19,20,good,"""2025-08-06T00:44:49.382Z""","""2025-08-06T00:44:49.382Z"""
848,XLB,"""2025-02-28T04:00:00.000Z""",5.53,-1.0037,-0.803,0.1561,1.7452,-0.206,-4.2276,-2.7039,-1.6663,0.2817,1.4974,0.1957,-0.5454,-0.9257,HOLD,0.31,20,good,"""2025-08-06T00:44:49.382Z""","""2025-08-06T00:44:49.382Z"""
849,XLB,"""2025-03-03T04:00:00.000Z""",25.85,-0.9318,-0.7455,0.3438,1.6177,2.1935,-1.9207,-0.3299,-1.1921,1.4297,1.0807,2.1844,0.8387,0.3536,HOLD,0.09,20,good,"""2025-08-06T00:44:49.383Z""","""2025-08-06T00:44:49.383Z"""
850,XLB,"""2025-03-04T04:00:00.000Z""",24.88,-0.8792,-0.7034,0.3263,1.456,-0.4545,-2.1326,-0.4161,-0.853,1.1826,0.6428,-0.2023,0.652,-0.0408,HOLD,0.01,20,good,"""2025-08-06T00:44:49.383Z""","""2025-08-06T00:44:49.383Z"""
851,XLB,"""2025-03-05T04:00:00.000Z""",24.88,-0.8352,-0.6681,0.3274,1.2563,-0.2283,-2.1045,-0.3941,-0.5771,1.0822,0.1448,0.02,0.6305,0.0,HOLD,0.0,20,good,"""2025-08-06T00:44:49.384Z""","""2025-08-06T00:44:49.384Z"""
852,XLB,"""2025-03-06T04:00:00.000Z""",29.14,-0.7768,-0.6214,0.3811,1.0253,0.4577,-1.416,0.1172,-0.2465,1.2923,-0.4053,0.6301,0.9891,0.3144,HOLD,0.08,20,good,"""2025-08-06T00:44:49.384Z""","""2025-08-06T00:44:49.384Z"""
853,XLB,"""2025-03-07T04:00:00.000Z""",29.21,-0.7357,-0.5886,0.3632,0.7445,-0.4303,-1.5946,0.1441,-0.0043,1.0827,-1.0194,-0.1714,0.834,0.1531,HOLD,0.04,20,good,"""2025-08-06T00:44:49.385Z""","""2025-08-06T00:44:49.385Z"""
854,XLB,"""2025-03-10T04:00:00.000Z""",31.73,-0.7032,-0.5625,0.3593,0.4733,-0.2542,-1.4689,0.5837,0.2174,1.134,-1.509,0.123,0.985,0.3364,HOLD,0.08,20,good,"""2025-08-06T00:44:49.385Z""","""2025-08-06T00:44:49.385Z"""
855,XLB,"""2025-03-11T04:00:00.000Z""",39.43,-0.6744,-0.5396,0.3635,0.3873,-0.1529,-1.3198,1.5559,0.4334,1.0973,-1.5578,0.16,1.0531,0.6355,HOLD,0.21,20,good,"""2025-08-06T00:44:49.385Z""","""2025-08-06T00:44:49.386Z"""
856,XLB,"""2025-03-12T04:00:00.000Z""",64.75,-0.6004,-0.4803,0.5347,0.4334,1.4038,0.2992,3.3901,0.9011,1.8652,-1.361,1.6892,1.8388,1.6537,BUY,0.83,20,good,"""2025-08-06T00:44:49.386Z""","""2025-08-06T00:44:49.386Z"""
857,XLB,"""2025-03-13T04:00:00.000Z""",52.48,-0.5889,-0.4711,0.354,0.4182,-1.6864,-1.0889,2.0042,1.045,0.8351,-1.2981,-1.3707,1.032,0.6553,HOLD,0.22,20,good,"""2025-08-06T00:44:49.386Z""","""2025-08-06T00:44:49.386Z"""
858,XLB,"""2025-03-14T04:00:00.000Z""",50.44,-0.5788,-0.4631,0.3417,0.4154,-0.1792,-0.9765,1.609,1.1853,0.7236,-1.2491,0.1016,1.0532,0.8028,HOLD,0.27,20,good,"""2025-08-06T00:44:49.387Z""","""2025-08-06T00:44:49.387Z"""
859,XLB,"""2025-03-17T04:00:00.000Z""",51.98,-0.5532,-0.4425,0.4192,0.4063,0.3591,-0.3692,1.5389,1.4035,1.0406,-1.2248,0.5883,1.2905,0.9865,HOLD,0.33,20,good,"""2025-08-06T00:44:49.387Z""","""2025-08-06T00:44:49.387Z"""
860,XLB,"""2025-03-18T04:00:00.000Z""",53.8,-0.506,-0.4048,0.6467,0.4075,0.6645,0.4578,1.4859,1.6727,1.8933,-1.1838,0.8023,1.5356,1.2292,HOLD,0.41,20,good,"""2025-08-06T00:44:49.388Z""","""2025-08-06T00:44:49.388Z"""
861,XLB,"""2025-03-19T04:00:00.000Z""",54.1,-0.4841,-0.3873,0.4583,0.3728,-0.6601,-0.1136,1.3464,1.671,0.9197,-1.1669,-0.6128,1.1311,0.7968,HOLD,0.27,20,good,"""2025-08-06T00:44:49.389Z""","""2025-08-06T00:44:49.389Z"""
862,XLB,"""2025-03-20T04:00:00.000Z""",57.1,-0.4494,-0.3595,0.5837,0.3034,0.3833,0.222,1.3813,1.6507,1.5025,-1.1673,0.4264,1.2085,1.0514,HOLD,0.35,20,good,"""2025-08-06T00:44:49.389Z""","""2025-08-06T00:44:49.389Z"""
863,XLB,"""2025-03-21T04:00:00.000Z""",61.17,-0.3181,-0.2545,1.3082,0.5517,3.1568,3.1713,1.4598,1.9931,3.499,-0.6779,2.8535,2.3576,1.9841,BUY,0.99,20,good,"""2025-08-06T00:44:49.390Z""","""2025-08-06T00:44:49.390Z"""
864,XLB,"""2025-03-24T04:00:00.000Z""",60.72,-0.2285,-0.1828,1.0482,0.6599,-0.5183,2.4605,1.2837,2.0505,2.1332,-0.4265,-0.6645,1.8129,1.1925,HOLD,0.4,20,good,"""2025-08-06T00:44:49.390Z""","""2025-08-06T00:44:49.391Z"""
865,XLB,"""2025-03-25T04:00:00.000Z""",63.16,-0.146,-0.1168,1.0129,0.76,0.2977,2.5778,1.2846,2.0553,1.7619,-0.1764,0.1061,1.6939,1.2669,HOLD,0.42,20,good,"""2025-08-06T00:44:49.391Z""","""2025-08-06T00:44:49.391Z"""
866,XLB,"""2025-03-26T04:00:00.000Z""",67.98,-0.0152,-0.0121,1.1764,1.0101,2.0035,4.3509,1.4019,2.1792,1.9672,0.3906,1.55,2.1803,1.6799,BUY,0.84,20,good,"""2025-08-06T00:44:49.392Z""","""2025-08-06T00:44:49.392Z"""
867,XLB,"""2025-03-27T04:00:00.000Z""",74.95,0.1538,0.123,1.2169,1.367,2.0126,6.0165,1.5956,2.3295,1.8217,1.2663,1.3899,2.4448,1.8341,BUY,0.92,20,good,"""2025-08-06T00:44:49.392Z""","""2025-08-06T00:44:49.392Z"""
868,XLB,"""2025-03-28T04:00:00.000Z""",77.08,0.2979,0.2383,1.1081,1.624,0.4041,5.9789,1.6399,2.3397,1.3581,1.8945,-0.0301,2.1182,1.5954,BUY,0.8,20,good,"""2025-08-06T00:44:49.393Z""","""2025-08-06T00:44:49.393Z"""
869,XLB,"""2025-03-31T04:00:00.000Z""",76.25,0.3979,0.3183,0.9859,1.7621,-0.2841,5.3448,1.4383,2.2145,0.9127,2.1207,-0.5537,1.6423,1.3434,HOLD,0.45,20,good,"""2025-08-06T00:44:49.393Z""","""2025-08-06T00:44:49.393Z"""
870,XLB,"""2025-04-01T04:00:00.000Z""",75.32,0.4988,0.399,0.976,1.9371,0.8072,5.7929,1.2714,2.1081,0.7984,2.2323,0.4007,1.6002,1.408,HOLD,0.47,20,good,"""2025-08-06T00:44:49.394Z""","""2025-08-06T00:44:49.394Z"""
871,XLB,"""2025-04-02T04:00:00.000Z""",83.2,0.5594,0.4475,0.8889,1.9662,-0.3768,5.0058,1.6191,1.9457,0.479,2.0105,-0.6943,1.1943,1.1794,HOLD,0.39,20,good,"""2025-08-06T00:44:49.394Z""","""2025-08-06T00:44:49.394Z"""
872,XLB,"""2025-04-03T04:00:00.000Z""",81.53,0.587,0.4696,0.8188,1.904,-0.4019,4.2448,1.4023,1.759,0.2136,1.6825,-0.6698,0.8329,0.9734,HOLD,0.32,20,good,"""2025-08-06T00:44:49.395Z""","""2025-08-06T00:44:49.395Z"""
873,XLB,"""2025-04-04T04:00:00.000Z""",76.12,0.5771,0.4617,0.7364,1.7792,-0.7358,3.1612,0.9829,1.5455,-0.0958,1.3246,-0.9514,0.3685,0.6444,HOLD,0.21,20,good,"""2025-08-06T00:44:49.395Z""","""2025-08-06T00:44:49.395Z"""
874,XLB,"""2025-04-07T04:00:00.000Z""",72.62,0.5509,0.4407,0.6882,1.6389,-0.3587,2.484,0.6678,1.3414,-0.3118,0.9968,-0.6027,0.0395,0.4688,HOLD,0.12,20,good,"""2025-08-06T00:44:49.396Z""","""2025-08-06T00:44:49.396Z"""
875,XLB,"""2025-04-08T04:00:00.000Z""",78.63,0.5607,0.4486,0.7481,1.4034,1.1039,3.2408,1.1191,1.2343,-0.1879,0.556,0.6601,0.2658,0.7414,HOLD,0.25,20,good,"""2025-08-06T00:44:49.396Z""","""2025-08-06T00:44:49.396Z"""
876,XLB,"""2025-04-09T04:00:00.000Z""",78.91,0.5796,0.4637,0.7614,1.0978,0.5222,3.4479,1.0483,1.1563,-0.1852,0.0141,0.1807,0.2937,0.5813,HOLD,0.19,20,good,"""2025-08-06T00:44:49.397Z""","""2025-08-06T00:44:49.397Z"""
877,XLB,"""2025-04-10T04:00:00.000Z""",66.89,0.5607,0.4486,0.6786,0.9858,-0.8028,2.2489,-0.1154,1.0154,-0.5709,-0.2237,-1.1487,-0.3223,-0.0876,HOLD,0.02,20,good,"""2025-08-06T00:44:49.397Z""","""2025-08-06T00:44:49.397Z"""
878,XLB,"""2025-04-11T04:00:00.000Z""",71.0,0.5482,0.4386,0.6808,0.7684,0.2618,2.1277,0.1942,0.8999,-0.6826,-0.6403,-0.1284,-0.4947,0.0384,HOLD,0.01,20,good,"""2025-08-06T00:44:49.398Z""","""2025-08-06T00:44:49.398Z"""
879,XLB,"""2025-04-14T04:00:00.000Z""",60.62,0.4796,0.3837,0.5228,0.5005,-1.567,0.2442,-0.9874,0.664,-1.3996,-1.1272,-1.6935,-1.5152,-0.8091,HOLD,0.27,20,good,"""2025-08-06T00:44:49.398Z""","""2025-08-06T00:44:49.398Z"""
880,XLB,"""2025-04-15T04:00:00.000Z""",52.08,0.4163,0.3331,0.4876,0.4613,-0.1206,-0.1206,-1.8887,0.4291,-1.4576,-1.2082,-0.3427,-1.6535,-0.9211,HOLD,0.31,20,good,"""2025-08-06T00:44:49.399Z""","""2025-08-06T00:44:49.399Z"""
881,XLB,"""2025-04-16T04:00:00.000Z""",35.71,0.3317,0.2654,0.346,0.5981,-0.9177,-1.2634,-2.8902,0.1042,-1.9351,-1.0096,-1.0441,-2.0953,-1.4539,HOLD,0.48,20,good,"""2025-08-06T00:44:49.399Z""","""2025-08-06T00:44:49.399Z"""
882,XLB,"""2025-04-17T04:00:00.000Z""",33.33,0.2649,0.2119,0.2877,0.6721,0.0975,-1.3795,-2.5146,-0.2386,-1.9382,-0.9485,-0.1184,-1.9824,-1.2899,HOLD,0.43,20,good,"""2025-08-06T00:44:49.400Z""","""2025-08-06T00:44:49.400Z"""
883,XLB,"""2025-04-18T04:00:00.000Z""",30.87,0.1775,0.142,0.1304,0.8035,-0.9739,-2.3576,-2.2322,-0.7323,-2.1718,-0.7402,-1.0888,-2.0368,-1.5079,SELL,0.75,20,good,"""2025-08-06T00:44:49.400Z""","""2025-08-06T00:44:49.400Z"""
884,XLB,"""2025-04-21T04:00:00.000Z""",22.87,0.0927,0.0742,0.0468,0.8838,-0.4426,-2.8108,-2.2514,-1.3021,-2.0653,-0.6171,-0.5136,-1.902,-1.5271,SELL,0.76,20,good,"""2025-08-06T00:44:49.401Z""","""2025-08-06T00:44:49.401Z"""
885,XLB,"""2025-04-22T04:00:00.000Z""",19.08,-0.0449,-0.036,-0.1732,1.1277,-2.1734,-4.8294,-2.0607,-2.0721,-2.2463,-0.1749,-2.0196,-2.1699,-1.9076,SELL,0.95,20,good,"""2025-08-06T00:44:49.401Z""","""2025-08-06T00:44:49.401Z"""
886,XLB,"""2025-04-23T04:00:00.000Z""",17.81,-0.1906,-0.1525,-0.1413,1.3915,-1.2118,-5.7438,-1.822,-2.5027,-1.8876,0.3185,-1.0212,-2.0561,-1.6913,SELL,0.85,20,good,"""2025-08-06T00:44:49.402Z""","""2025-08-06T00:44:49.402Z"""
887,XLB,"""2025-04-24T04:00:00.000Z""",24.63,-0.277,-0.2216,0.0292,1.5204,0.8178,-4.6722,-1.3583,-2.3932,-1.3275,0.5595,1.388,-1.5633,-1.0292,HOLD,0.34,20,good,"""2025-08-06T00:44:49.402Z""","""2025-08-06T00:44:49.402Z"""
888,XLB,"""2025-04-25T04:00:00.000Z""",24.68,-0.3527,-0.2822,0.0637,1.6331,-0.3549,-4.673,-1.2197,-2.208,-1.1322,0.7839,0.0008,-1.4119,-1.0894,HOLD,0.36,20,good,"""2025-08-06T00:44:49.403Z""","""2025-08-06T00:44:49.403Z"""
889,XLB,"""2025-04-28T04:00:00.000Z""",27.63,-0.3562,-0.285,0.2388,1.5792,1.6535,-2.8423,-0.9927,-1.8912,-0.577,0.7056,2.094,-0.8228,-0.5051,HOLD,0.17,20,good,"""2025-08-06T00:44:49.403Z""","""2025-08-06T00:44:49.403Z"""
890,XLB,"""2025-04-29T04:00:00.000Z""",29.23,-0.3285,-0.2628,0.3321,1.4309,0.8258,-1.7808,-0.8373,-1.5877,-0.233,0.4791,1.1852,-0.445,-0.46,HOLD,0.12,20,good,"""2025-08-06T00:44:49.404Z""","""2025-08-06T00:44:49.404Z"""
891,XLB,"""2025-04-30T04:00:00.000Z""",30.08,-0.319,-0.2552,0.3071,1.3077,-0.4964,-2.0044,-0.7206,-1.3928,-0.2338,0.3072,-0.2541,-0.4353,-0.6143,HOLD,0.2,20,good,"""2025-08-06T00:44:49.404Z""","""2025-08-06T00:44:49.404Z"""
892,XLB,"""2025-05-01T04:00:00.000Z""",33.13,-0.2817,-0.2253,0.4016,1.1049,0.8231,-0.9908,-0.5119,-1.1662,0.1466,-0.0737,1.0857,-0.0227,-0.2443,HOLD,0.06,20,good,"""2025-08-06T00:44:49.405Z""","""2025-08-06T00:44:49.405Z"""
893,XLB,"""2025-05-02T04:00:00.000Z""",34.43,-0.2867,-0.2293,0.3081,1.0023,-1.1628,-1.9175,-0.3771,-1.0687,-0.104,-0.2501,-0.9769,-0.2719,-0.5758,HOLD,0.19,20,good,"""2025-08-06T00:44:49.405Z""","""2025-08-06T00:44:49.405Z"""
894,XLB,"""2025-05-05T04:00:00.000Z""",36.12,-0.2793,-0.2235,0.3505,0.8684,0.2503,-1.476,-0.2194,-0.9505,0.1124,-0.5328,0.4593,-0.0381,-0.2638,HOLD,0.07,20,good,"""2025-08-06T00:44:49.406Z""","""2025-08-06T00:44:49.406Z"""
895,XLB,"""2025-05-06T04:00:00.000Z""",42.59,-0.2489,-0.1991,0.4365,0.7868,0.6742,-0.5905,0.2305,-0.7821,0.5238,-0.6852,0.9444,0.4141,0.0552,HOLD,0.01,20,good,"""2025-08-06T00:44:49.406Z""","""2025-08-06T00:44:49.406Z"""
896,XLB,"""2025-05-07T04:00:00.000Z""",37.88,-0.2644,-0.2115,0.3127,0.6687,-1.3145,-1.5866,0.0916,-0.7467,0.1328,-0.9403,-1.0558,0.1135,-0.3849,HOLD,0.1,20,good,"""2025-08-06T00:44:49.407Z""","""2025-08-06T00:44:49.407Z"""
897,XLB,"""2025-05-08T04:00:00.000Z""",42.86,-0.2609,-0.2087,0.3782,0.6014,0.4021,-0.9385,0.576,-0.6603,0.5245,-1.0436,0.6761,0.561,0.1108,HOLD,0.03,20,good,"""2025-08-06T00:44:49.407Z""","""2025-08-06T00:44:49.407Z"""
898,XLB,"""2025-05-09T04:00:00.000Z""",47.88,-0.2296,-0.1836,0.513,0.573,0.801,0.0845,1.2848,-0.4809,1.2849,-1.0705,1.0408,1.2934,0.5721,HOLD,0.19,20,good,"""2025-08-06T00:44:49.408Z""","""2025-08-06T00:44:49.408Z"""
899,XLB,"""2025-05-12T04:00:00.000Z""",60.09,-0.1817,-0.1453,0.6441,0.6075,0.6456,0.8472,2.447,-0.2115,1.8282,-1.0094,0.7971,1.684,1.0201,HOLD,0.34,20,good,"""2025-08-06T00:44:49.409Z""","""2025-08-06T00:44:49.409Z"""
900,XLB,"""2025-05-13T04:00:00.000Z""",74.62,-0.0464,-0.0371,1.1063,0.8247,2.9608,3.7918,2.9578,0.5227,2.9599,-0.495,2.5156,2.6784,1.9098,BUY,0.95,20,good,"""2025-08-06T00:44:49.409Z""","""2025-08-06T00:44:49.409Z"""
901,XLB,"""2025-05-14T04:00:00.000Z""",68.05,0.0315,0.0252,0.9372,0.8932,-0.8627,2.8529,2.0634,1.1189,1.9897,-0.3538,-0.7872,1.921,1.1327,HOLD,0.38,20,good,"""2025-08-06T00:44:49.410Z""","""2025-08-06T00:44:49.410Z"""
902,XLB,"""2025-05-15T04:00:00.000Z""",70.0,0.0937,0.0749,0.9225,0.8886,0.0483,2.8617,1.8729,1.6796,1.6947,-0.4081,0.0024,1.6912,1.271,HOLD,0.42,20,good,"""2025-08-06T00:44:49.410Z""","""2025-08-06T00:44:49.410Z"""
903,XLB,"""2025-05-16T04:00:00.000Z""",62.82,0.1246,0.0997,0.8238,0.9083,-0.5074,2.275,1.294,1.9537,1.2553,-0.3677,-0.5052,1.3106,1.0187,HOLD,0.34,20,good,"""2025-08-06T00:44:49.411Z""","""2025-08-06T00:44:49.411Z"""
904,XLB,"""2025-05-19T04:00:00.000Z""",48.81,0.066,0.0528,0.469,0.915,-2.4769,-0.2174,0.423,1.6099,0.1671,-0.3529,-1.9313,0.3259,0.2409,HOLD,0.06,20,good,"""2025-08-06T00:44:49.411Z""","""2025-08-06T00:44:49.411Z"""
905,XLB,"""2025-05-20T04:00:00.000Z""",45.01,-0.0333,-0.0266,0.2392,0.9847,-1.6434,-1.8438,0.1292,0.9572,-0.6269,-0.1207,-1.336,-0.3657,-0.0715,HOLD,0.02,20,good,"""2025-08-06T00:44:49.412Z""","""2025-08-06T00:44:49.412Z"""
906,XLB,"""2025-05-21T04:00:00.000Z""",42.58,-0.1043,-0.0834,0.2486,1.0436,0.2025,-1.7,-0.1041,0.4667,-0.7186,0.1143,0.1157,-0.4315,-0.0315,HOLD,0.01,20,good,"""2025-08-06T00:44:49.412Z""","""2025-08-06T00:44:49.412Z"""
907,XLB,"""2025-05-22T04:00:00.000Z""",40.71,-0.217,-0.1736,0.0258,1.1971,-1.8444,-3.4411,-0.2931,-0.2812,-1.4996,0.6862,-1.4208,-1.2832,-0.6413,HOLD,0.21,20,good,"""2025-08-06T00:44:49.413Z""","""2025-08-06T00:44:49.413Z"""
