id,symbol,date,rsi,macd,macd_signal,percent_b,atr,price_change,ma_trend,created_at,updated_at
1632,XLE,"""2024-03-07T04:00:00.000Z""",37.54,-1.4108,-1.1286,0.1757,5.4979,0.4453,-3.1519,"""2025-08-06T00:44:22.724Z""","""2025-08-06T00:44:22.724Z"""
1633,XLE,"""2024-03-08T04:00:00.000Z""",37.92,-1.7502,-1.4002,0.1324,5.7162,-0.913,-3.7426,"""2025-08-06T00:44:22.725Z""","""2025-08-06T00:44:22.725Z"""
1634,XLE,"""2024-03-11T04:00:00.000Z""",36.67,-1.8103,-1.4482,0.2629,4.7709,1.241,-2.4698,"""2025-08-06T00:44:22.726Z""","""2025-08-06T00:44:22.726Z"""
1635,XLE,"""2024-03-12T04:00:00.000Z""",41.14,-1.7506,-1.4005,0.3282,4.1437,0.5682,-1.8152,"""2025-08-06T00:44:22.727Z""","""2025-08-06T00:44:22.727Z"""
1636,XLE,"""2024-03-13T04:00:00.000Z""",44.65,-1.9583,-1.5666,0.1901,4.458,-1.7995,-3.2187,"""2025-08-06T00:44:22.728Z""","""2025-08-06T00:44:22.728Z"""
1637,XLE,"""2024-03-14T04:00:00.000Z""",41.02,-2.2032,-1.7626,0.1259,4.8555,-0.6978,-3.3965,"""2025-08-06T00:44:22.729Z""","""2025-08-06T00:44:22.729Z"""
1638,XLE,"""2024-03-15T04:00:00.000Z""",42.68,-2.3636,-1.8909,0.1603,5.1792,0.0429,-3.0107,"""2025-08-06T00:44:22.730Z""","""2025-08-06T00:44:22.730Z"""
1639,XLE,"""2024-03-18T04:00:00.000Z""",36.91,-3.0407,-2.4326,-0.1121,6.8575,-3.8876,-6.3236,"""2025-08-06T00:44:22.731Z""","""2025-08-06T00:44:22.731Z"""
1640,XLE,"""2024-03-19T04:00:00.000Z""",18.98,-3.7288,-2.983,-0.1189,7.6585,-1.3446,-6.9908,"""2025-08-06T00:44:22.732Z""","""2025-08-06T00:44:22.732Z"""
1641,XLE,"""2024-03-20T04:00:00.000Z""",33.74,-3.7651,-3.0121,0.1799,7.544,3.263,-3.56,"""2025-08-06T00:44:22.733Z""","""2025-08-06T00:44:22.733Z"""
1642,XLE,"""2024-03-21T04:00:00.000Z""",30.85,-3.9086,-3.1269,0.1339,7.3125,-1.0843,-4.3273,"""2025-08-06T00:44:22.734Z""","""2025-08-06T00:44:22.734Z"""
1643,XLE,"""2024-03-22T04:00:00.000Z""",36.6,-3.8392,-3.0714,0.2388,7.099,0.9523,-3.143,"""2025-08-06T00:44:22.735Z""","""2025-08-06T00:44:22.735Z"""
1644,XLE,"""2024-03-25T04:00:00.000Z""",38.67,-3.5122,-2.8098,0.3793,6.2972,1.574,-1.4494,"""2025-08-06T00:44:22.736Z""","""2025-08-06T00:44:22.736Z"""
1645,XLE,"""2024-03-26T04:00:00.000Z""",45.65,-3.1737,-2.539,0.4121,6.1499,0.2862,-1.0566,"""2025-08-06T00:44:22.737Z""","""2025-08-06T00:44:22.737Z"""
1646,XLE,"""2024-03-27T04:00:00.000Z""",45.96,-2.7902,-2.2321,0.4817,5.9261,0.5545,-0.1977,"""2025-08-06T00:44:22.738Z""","""2025-08-06T00:44:22.738Z"""
1647,XLE,"""2024-03-28T04:00:00.000Z""",53.24,-2.1986,-1.7589,0.6619,6.1602,1.7401,1.6615,"""2025-08-06T00:44:22.739Z""","""2025-08-06T00:44:22.739Z"""
1648,XLE,"""2024-03-29T04:00:00.000Z""",51.22,-1.6399,-1.3119,0.7337,6.2741,0.4631,2.2493,"""2025-08-06T00:44:22.740Z""","""2025-08-06T00:44:22.740Z"""
1649,XLE,"""2024-04-01T04:00:00.000Z""",47.67,-1.2887,-1.031,0.6725,6.0566,-0.6915,1.6133,"""2025-08-06T00:44:22.741Z""","""2025-08-06T00:44:22.741Z"""
1650,XLE,"""2024-04-02T04:00:00.000Z""",46.93,-1.3156,-1.0525,0.4658,5.9603,-2.0941,-0.2952,"""2025-08-06T00:44:22.742Z""","""2025-08-06T00:44:22.742Z"""
1651,XLE,"""2024-04-03T04:00:00.000Z""",44.59,-1.5698,-1.2558,0.2931,5.9906,-1.6756,-1.8038,"""2025-08-06T00:44:22.743Z""","""2025-08-06T00:44:22.743Z"""
1652,XLE,"""2024-04-04T04:00:00.000Z""",42.73,-1.8683,-1.4947,0.2312,6.0849,-0.8055,-2.3729,"""2025-08-06T00:44:22.744Z""","""2025-08-06T00:44:22.744Z"""
1653,XLE,"""2024-04-05T04:00:00.000Z""",53.96,-2.0283,-1.6226,0.2923,5.8314,0.3646,-1.8566,"""2025-08-06T00:44:22.745Z""","""2025-08-06T00:44:22.745Z"""
1654,XLE,"""2024-04-08T04:00:00.000Z""",55.08,-2.2725,-1.818,0.2143,5.2856,-0.9797,-2.5504,"""2025-08-06T00:44:22.746Z""","""2025-08-06T00:44:22.746Z"""
1655,XLE,"""2024-04-09T04:00:00.000Z""",33.22,-3.1048,-2.4838,-0.1343,7.3002,-4.6468,-6.5825,"""2025-08-06T00:44:22.747Z""","""2025-08-06T00:44:22.747Z"""
1656,XLE,"""2024-04-10T04:00:00.000Z""",36.03,-3.6952,-2.9561,-0.0141,8.5838,0.1924,-5.9974,"""2025-08-06T00:44:22.748Z""","""2025-08-06T00:44:22.748Z"""
1657,XLE,"""2024-04-11T04:00:00.000Z""",34.26,-4.0454,-3.2363,0.0885,9.4874,0.512,-5.1621,"""2025-08-06T00:44:22.749Z""","""2025-08-06T00:44:22.749Z"""
1658,XLE,"""2024-04-12T04:00:00.000Z""",29.59,-4.2059,-3.3647,0.1661,10.0013,0.492,-4.3574,"""2025-08-06T00:44:22.750Z""","""2025-08-06T00:44:22.750Z"""
1659,XLE,"""2024-04-15T04:00:00.000Z""",23.14,-4.7751,-3.8201,-0.0032,11.2291,-3.5482,-7.4504,"""2025-08-06T00:44:22.751Z""","""2025-08-06T00:44:22.751Z"""
1660,XLE,"""2024-04-16T04:00:00.000Z""",20.11,-5.2496,-4.1997,0.0271,12.0876,-0.6211,-7.7596,"""2025-08-06T00:44:22.752Z""","""2025-08-06T00:44:22.752Z"""
1661,XLE,"""2024-04-17T04:00:00.000Z""",14.73,-5.4738,-4.3791,0.1165,11.8922,0.661,-6.7599,"""2025-08-06T00:44:22.753Z""","""2025-08-06T00:44:22.753Z"""
1662,XLE,"""2024-04-18T04:00:00.000Z""",20.16,-5.3438,-4.275,0.237,10.6929,1.8208,-4.7957,"""2025-08-06T00:44:22.754Z""","""2025-08-06T00:44:22.754Z"""
1663,XLE,"""2024-04-19T04:00:00.000Z""",33.0,-4.712,-3.7696,0.4259,9.0643,3.4475,-1.3511,"""2025-08-06T00:44:22.755Z""","""2025-08-06T00:44:22.755Z"""
1664,XLE,"""2024-04-22T04:00:00.000Z""",34.39,-4.3555,-3.4844,0.3679,7.8988,-1.3659,-2.3935,"""2025-08-06T00:44:22.756Z""","""2025-08-06T00:44:22.756Z"""
1665,XLE,"""2024-04-23T04:00:00.000Z""",46.03,-3.5998,-2.8798,0.5444,7.4441,3.0742,0.7869,"""2025-08-06T00:44:22.757Z""","""2025-08-06T00:44:22.757Z"""
1666,XLE,"""2024-04-24T04:00:00.000Z""",40.53,-3.5099,-2.8079,0.3473,6.8288,-3.7964,-2.651,"""2025-08-06T00:44:22.758Z""","""2025-08-06T00:44:22.758Z"""
1667,XLE,"""2024-04-25T04:00:00.000Z""",44.78,-3.0725,-2.458,0.5024,6.0665,2.3758,0.0385,"""2025-08-06T00:44:22.759Z""","""2025-08-06T00:44:22.759Z"""
1668,XLE,"""2024-04-26T04:00:00.000Z""",52.07,-2.2655,-1.8124,0.7305,6.504,3.0452,3.3438,"""2025-08-06T00:44:22.760Z""","""2025-08-06T00:44:22.760Z"""
1669,XLE,"""2024-04-29T04:00:00.000Z""",61.62,-1.6354,-1.3083,0.7591,7.2624,-0.1923,3.3764,"""2025-08-06T00:44:22.761Z""","""2025-08-06T00:44:22.761Z"""
1670,XLE,"""2024-04-30T04:00:00.000Z""",63.69,-0.8974,-0.7179,0.8914,8.2988,1.5575,5.0187,"""2025-08-06T00:44:22.762Z""","""2025-08-06T00:44:22.762Z"""
1671,XLE,"""2024-05-01T04:00:00.000Z""",69.17,0.4155,0.3324,1.1404,10.9912,4.9206,9.8391,"""2025-08-06T00:44:22.763Z""","""2025-08-06T00:44:22.763Z"""
1672,XLE,"""2024-05-02T04:00:00.000Z""",71.86,1.9227,1.5382,1.1595,14.1643,3.13,12.6812,"""2025-08-06T00:44:22.764Z""","""2025-08-06T00:44:22.764Z"""
1673,XLE,"""2024-05-03T04:00:00.000Z""",78.56,2.9955,2.3964,1.0275,15.4702,-0.5409,11.5398,"""2025-08-06T00:44:22.765Z""","""2025-08-06T00:44:22.765Z"""
1674,XLE,"""2024-05-06T04:00:00.000Z""",72.35,3.3456,2.6765,0.8446,15.0322,-2.8803,7.9343,"""2025-08-06T00:44:22.766Z""","""2025-08-06T00:44:22.766Z"""
1675,XLE,"""2024-05-07T04:00:00.000Z""",64.38,3.0457,2.4366,0.6638,13.7866,-3.4842,3.7498,"""2025-08-06T00:44:22.767Z""","""2025-08-06T00:44:22.767Z"""
1676,XLE,"""2024-05-08T04:00:00.000Z""",65.06,3.1199,2.4959,0.7432,12.9028,2.3153,5.6052,"""2025-08-06T00:44:22.768Z""","""2025-08-06T00:44:22.768Z"""
1677,XLE,"""2024-05-09T04:00:00.000Z""",59.12,2.9374,2.3499,0.6637,12.4451,-1.3494,3.745,"""2025-08-06T00:44:22.769Z""","""2025-08-06T00:44:22.769Z"""
1678,XLE,"""2024-05-10T04:00:00.000Z""",63.96,3.092,2.4736,0.7389,11.6437,2.2087,5.4997,"""2025-08-06T00:44:22.770Z""","""2025-08-06T00:44:22.770Z"""
1679,XLE,"""2024-05-13T04:00:00.000Z""",64.64,3.7036,2.9629,0.8577,11.9853,3.4316,8.1933,"""2025-08-06T00:44:22.771Z""","""2025-08-06T00:44:22.771Z"""
1680,XLE,"""2024-05-14T04:00:00.000Z""",70.42,4.0281,3.2225,0.7989,10.4402,-0.7099,6.5314,"""2025-08-06T00:44:22.772Z""","""2025-08-06T00:44:22.772Z"""
1681,XLE,"""2024-05-15T04:00:00.000Z""",69.9,4.4805,3.5844,0.8463,9.4815,1.5516,7.2352,"""2025-08-06T00:44:22.773Z""","""2025-08-06T00:44:22.773Z"""
1682,XLE,"""2024-05-16T04:00:00.000Z""",66.38,4.7504,3.8003,0.8097,9.0122,-0.2097,6.1775,"""2025-08-06T00:44:22.774Z""","""2025-08-06T00:44:22.774Z"""
1683,XLE,"""2024-05-17T04:00:00.000Z""",69.28,5.2531,4.2025,0.8794,8.6163,2.1665,7.6841,"""2025-08-06T00:44:22.775Z""","""2025-08-06T00:44:22.775Z"""
1684,XLE,"""2024-05-20T04:00:00.000Z""",65.22,5.418,4.3344,0.7987,7.9209,-1.0382,5.7839,"""2025-08-06T00:44:22.776Z""","""2025-08-06T00:44:22.776Z"""
1685,XLE,"""2024-05-21T04:00:00.000Z""",56.95,5.3658,4.2927,0.7344,8.0435,-0.7423,4.4195,"""2025-08-06T00:44:22.777Z""","""2025-08-06T00:44:22.777Z"""
1686,XLE,"""2024-05-22T04:00:00.000Z""",51.88,5.326,4.2608,0.7442,8.1762,0.3889,4.0461,"""2025-08-06T00:44:22.778Z""","""2025-08-06T00:44:22.778Z"""
1687,XLE,"""2024-05-23T04:00:00.000Z""",43.53,4.4635,3.5708,0.4077,8.337,-4.7976,-1.3286,"""2025-08-06T00:44:22.779Z""","""2025-08-06T00:44:22.779Z"""
1688,XLE,"""2024-05-24T04:00:00.000Z""",52.62,4.0464,3.2371,0.5244,8.234,2.0241,0.3196,"""2025-08-06T00:44:22.780Z""","""2025-08-06T00:44:22.780Z"""
1689,XLE,"""2024-05-27T04:00:00.000Z""",66.24,4.279,3.4232,0.8072,7.4547,3.881,3.6425,"""2025-08-06T00:44:22.781Z""","""2025-08-06T00:44:22.781Z"""
1690,XLE,"""2024-05-28T04:00:00.000Z""",66.06,4.7339,3.7871,0.9434,7.7131,1.9837,5.091,"""2025-08-06T00:44:22.782Z""","""2025-08-06T00:44:22.782Z"""
1691,XLE,"""2024-05-29T04:00:00.000Z""",65.66,4.8058,3.8447,0.7845,6.5341,-1.3949,3.3449,"""2025-08-06T00:44:22.783Z""","""2025-08-06T00:44:22.783Z"""
1692,XLE,"""2024-05-30T04:00:00.000Z""",65.94,5.1736,4.1389,0.925,6.5331,2.2467,5.4209,"""2025-08-06T00:44:22.784Z""","""2025-08-06T00:44:22.784Z"""
1693,XLE,"""2024-05-31T04:00:00.000Z""",63.04,5.5974,4.4779,0.9497,7.5361,1.1681,6.3106,"""2025-08-06T00:44:22.785Z""","""2025-08-06T00:44:22.785Z"""
1694,XLE,"""2024-06-03T04:00:00.000Z""",65.68,5.9494,4.7595,0.9234,8.241,0.4969,6.317,"""2025-08-06T00:44:22.786Z""","""2025-08-06T00:44:22.786Z"""
1695,XLE,"""2024-06-04T04:00:00.000Z""",53.64,5.5025,4.402,0.6294,8.1668,-3.8657,1.7482,"""2025-08-06T00:44:22.787Z""","""2025-08-06T00:44:22.787Z"""
1696,XLE,"""2024-06-05T04:00:00.000Z""",55.36,5.2125,4.17,0.6669,8.0787,0.7543,2.1276,"""2025-08-06T00:44:22.788Z""","""2025-08-06T00:44:22.788Z"""
1697,XLE,"""2024-06-06T04:00:00.000Z""",55.19,5.2553,4.2042,0.8137,8.4155,2.0077,3.6134,"""2025-08-06T00:44:22.789Z""","""2025-08-06T00:44:22.789Z"""
1698,XLE,"""2024-06-07T04:00:00.000Z""",57.98,5.284,4.2272,0.8196,8.7075,0.3288,3.4818,"""2025-08-06T00:44:22.790Z""","""2025-08-06T00:44:22.790Z"""
1699,XLE,"""2024-06-10T04:00:00.000Z""",58.0,5.1274,4.102,0.7284,8.6668,-0.7077,2.4872,"""2025-08-06T00:44:22.791Z""","""2025-08-06T00:44:22.791Z"""
1700,XLE,"""2024-06-11T04:00:00.000Z""",57.42,4.9511,3.9609,0.7091,8.6062,0.0287,2.2189,"""2025-08-06T00:44:22.792Z""","""2025-08-06T00:44:22.792Z"""
1701,XLE,"""2024-06-12T04:00:00.000Z""",48.84,3.2544,2.6036,-0.0522,8.9924,-9.0053,-6.758,"""2025-08-06T00:44:22.793Z""","""2025-08-06T00:44:22.794Z"""
1702,XLE,"""2024-06-13T04:00:00.000Z""",42.53,1.5785,1.2628,-0.0782,11.1214,-2.0392,-8.357,"""2025-08-06T00:44:22.796Z""","""2025-08-06T00:44:22.796Z"""
1703,XLE,"""2024-06-14T04:00:00.000Z""",31.77,-0.1115,-0.0892,-0.0807,14.3145,-2.4143,-10.0765,"""2025-08-06T00:44:22.797Z""","""2025-08-06T00:44:22.797Z"""
1704,XLE,"""2024-06-17T04:00:00.000Z""",23.85,-1.9528,-1.5622,-0.1004,17.8768,-3.5736,-12.7144,"""2025-08-06T00:44:22.798Z""","""2025-08-06T00:44:22.798Z"""
1705,XLE,"""2024-06-18T04:00:00.000Z""",26.1,-3.3069,-2.6456,0.01,20.2691,0.4732,-11.7667,"""2025-08-06T00:44:22.799Z""","""2025-08-06T00:44:22.799Z"""
1706,XLE,"""2024-06-19T04:00:00.000Z""",19.21,-4.4706,-3.5765,0.0484,21.9628,-0.9988,-12.0559,"""2025-08-06T00:44:22.800Z""","""2025-08-06T00:44:22.800Z"""
1707,XLE,"""2024-06-20T04:00:00.000Z""",17.07,-5.2516,-4.2013,0.1091,22.5412,0.5732,-11.1885,"""2025-08-06T00:44:22.801Z""","""2025-08-06T00:44:22.801Z"""
1708,XLE,"""2024-06-21T04:00:00.000Z""",22.83,-5.396,-4.3168,0.2226,21.7882,2.9123,-8.2537,"""2025-08-06T00:44:22.802Z""","""2025-08-06T00:44:22.802Z"""
1709,XLE,"""2024-06-24T04:00:00.000Z""",25.16,-5.6702,-4.5362,0.2068,21.8187,-1.5451,-9.0851,"""2025-08-06T00:44:22.803Z""","""2025-08-06T00:44:22.803Z"""
1710,XLE,"""2024-06-25T04:00:00.000Z""",25.63,-5.6705,-4.5364,0.2627,21.1511,1.0575,-7.4724,"""2025-08-06T00:44:22.804Z""","""2025-08-06T00:44:22.804Z"""
1711,XLE,"""2024-06-26T04:00:00.000Z""",26.16,-5.2463,-4.197,0.3526,19.1889,2.5103,-4.6554,"""2025-08-06T00:44:22.805Z""","""2025-08-06T00:44:22.805Z"""
1712,XLE,"""2024-06-27T04:00:00.000Z""",25.77,-4.8214,-3.8571,0.3763,16.3777,0.2226,-3.838,"""2025-08-06T00:44:22.806Z""","""2025-08-06T00:44:22.806Z"""
1713,XLE,"""2024-06-28T04:00:00.000Z""",24.73,-4.7328,-3.7862,0.3329,12.8747,-2.0316,-5.0372,"""2025-08-06T00:44:22.807Z""","""2025-08-06T00:44:22.807Z"""
1714,XLE,"""2024-07-01T04:00:00.000Z""",24.62,-4.6134,-3.6907,0.351,6.668,-0.0277,-4.2692,"""2025-08-06T00:44:22.808Z""","""2025-08-06T00:44:22.808Z"""
1715,XLE,"""2024-07-02T04:00:00.000Z""",40.82,-4.2853,-3.4283,0.4097,5.4606,1.2612,-2.517,"""2025-08-06T00:44:22.810Z""","""2025-08-06T00:44:22.810Z"""
1716,XLE,"""2024-07-03T04:00:00.000Z""",48.19,-3.8216,-3.0573,0.4654,5.2302,1.0816,-0.9173,"""2025-08-06T00:44:22.811Z""","""2025-08-06T00:44:22.811Z"""
1717,XLE,"""2024-07-04T04:00:00.000Z""",55.55,-3.37,-2.696,0.5013,5.6279,0.3026,0.0318,"""2025-08-06T00:44:22.812Z""","""2025-08-06T00:44:22.812Z"""
1718,XLE,"""2024-07-05T04:00:00.000Z""",58.72,-3.3527,-2.6822,0.4167,5.252,-2.5323,-1.7166,"""2025-08-06T00:44:22.813Z""","""2025-08-06T00:44:22.813Z"""
1719,XLE,"""2024-07-08T04:00:00.000Z""",53.96,-3.4669,-2.7735,0.3756,4.9889,-1.1498,-2.0425,"""2025-08-06T00:44:22.814Z""","""2025-08-06T00:44:22.814Z"""
1720,XLE,"""2024-07-09T04:00:00.000Z""",51.84,-3.7642,-3.0113,0.2007,4.748,-1.7336,-2.8525,"""2025-08-06T00:44:22.815Z""","""2025-08-06T00:44:22.815Z"""
1721,XLE,"""2024-07-10T04:00:00.000Z""",57.09,-3.5409,-2.8327,0.533,4.1716,2.9479,0.271,"""2025-08-06T00:44:22.816Z""","""2025-08-06T00:44:22.816Z"""
1722,XLE,"""2024-07-11T04:00:00.000Z""",55.34,-3.0377,-2.4302,0.7942,4.333,1.9956,2.3253,"""2025-08-06T00:44:22.817Z""","""2025-08-06T00:44:22.817Z"""
1723,XLE,"""2024-07-12T04:00:00.000Z""",62.22,-2.4397,-1.9518,0.8975,4.428,1.149,3.3652,"""2025-08-06T00:44:22.818Z""","""2025-08-06T00:44:22.818Z"""
1724,XLE,"""2024-07-15T04:00:00.000Z""",61.11,-1.8756,-1.5005,0.9035,4.7198,0.4554,3.4895,"""2025-08-06T00:44:22.819Z""","""2025-08-06T00:44:22.819Z"""
1725,XLE,"""2024-07-16T04:00:00.000Z""",59.2,-1.1841,-0.9473,0.9998,5.5408,1.5255,4.6603,"""2025-08-06T00:44:22.820Z""","""2025-08-06T00:44:22.820Z"""
1726,XLE,"""2024-07-17T04:00:00.000Z""",64.03,-0.2371,-0.1897,1.1384,7.2338,2.5796,6.75,"""2025-08-06T00:44:22.821Z""","""2025-08-06T00:44:22.821Z"""
1727,XLE,"""2024-07-18T04:00:00.000Z""",68.42,0.403,0.3224,0.9961,8.0412,-0.6709,5.5008,"""2025-08-06T00:44:22.822Z""","""2025-08-06T00:44:22.822Z"""
1728,XLE,"""2024-07-19T04:00:00.000Z""",68.55,0.9031,0.7225,0.9302,8.5482,0.0206,5.1391,"""2025-08-06T00:44:22.823Z""","""2025-08-06T00:44:22.823Z"""
1729,XLE,"""2024-07-22T04:00:00.000Z""",68.52,1.4641,1.1713,0.9612,9.3308,1.1599,5.8294,"""2025-08-06T00:44:22.824Z""","""2025-08-06T00:44:22.824Z"""
1730,XLE,"""2024-07-23T04:00:00.000Z""",60.0,1.5894,1.2715,0.7728,9.5459,-1.9008,3.4596,"""2025-08-06T00:44:22.825Z""","""2025-08-06T00:44:22.825Z"""
1731,XLE,"""2024-07-24T04:00:00.000Z""",51.21,1.2012,0.961,0.5189,9.524,-3.0494,0.2385,"""2025-08-06T00:44:22.826Z""","""2025-08-06T00:44:22.826Z"""
1732,XLE,"""2024-07-25T04:00:00.000Z""",58.89,0.9815,0.7852,0.5642,9.13,0.6591,0.8103,"""2025-08-06T00:44:22.826Z""","""2025-08-06T00:44:22.826Z"""
1733,XLE,"""2024-07-26T04:00:00.000Z""",67.52,1.2832,1.0266,0.7907,8.5603,3.2365,3.7082,"""2025-08-06T00:44:22.827Z""","""2025-08-06T00:44:22.827Z"""
1734,XLE,"""2024-07-29T04:00:00.000Z""",61.56,0.9242,0.7394,0.4724,6.6682,-3.7537,-0.3414,"""2025-08-06T00:44:22.829Z""","""2025-08-06T00:44:22.829Z"""
1735,XLE,"""2024-07-30T04:00:00.000Z""",54.59,0.4944,0.3955,0.3925,5.9491,-0.9268,-1.3144,"""2025-08-06T00:44:22.830Z""","""2025-08-06T00:44:22.830Z"""
1736,XLE,"""2024-07-31T04:00:00.000Z""",56.88,0.6259,0.5007,0.6386,5.4842,3.212,1.6973,"""2025-08-06T00:44:22.831Z""","""2025-08-06T00:44:22.831Z"""
1737,XLE,"""2024-08-01T04:00:00.000Z""",54.51,0.7026,0.5621,0.6169,5.2409,-0.1257,1.4335,"""2025-08-06T00:44:22.831Z""","""2025-08-06T00:44:22.831Z"""
1738,XLE,"""2024-08-02T04:00:00.000Z""",58.0,1.1161,0.8929,0.7842,5.2978,2.3763,3.4514,"""2025-08-06T00:44:22.832Z""","""2025-08-06T00:44:22.832Z"""
1739,XLE,"""2024-08-05T04:00:00.000Z""",56.34,1.5095,1.2076,0.805,5.5921,0.5278,3.5208,"""2025-08-06T00:44:22.833Z""","""2025-08-06T00:44:22.833Z"""
1740,XLE,"""2024-08-06T04:00:00.000Z""",54.54,2.047,1.6376,0.9431,6.181,1.575,4.5017,"""2025-08-06T00:44:22.835Z""","""2025-08-06T00:44:22.835Z"""
1741,XLE,"""2024-08-07T04:00:00.000Z""",56.49,2.4671,1.9737,0.9264,6.8058,0.1405,4.139,"""2025-08-06T00:44:22.836Z""","""2025-08-06T00:44:22.836Z"""
1742,XLE,"""2024-08-08T04:00:00.000Z""",60.47,3.1192,2.4953,1.0573,8.1279,2.2049,5.8977,"""2025-08-06T00:44:22.837Z""","""2025-08-06T00:44:22.837Z"""
1743,XLE,"""2024-08-09T04:00:00.000Z""",54.15,3.3025,2.642,0.8393,8.5168,-1.7945,3.6296,"""2025-08-06T00:44:22.838Z""","""2025-08-06T00:44:22.838Z"""
1744,XLE,"""2024-08-12T04:00:00.000Z""",52.71,3.0041,2.4033,0.5779,8.5326,-2.5312,0.8045,"""2025-08-06T00:44:22.839Z""","""2025-08-06T00:44:22.839Z"""
1745,XLE,"""2024-08-13T04:00:00.000Z""",54.33,2.3882,1.9106,0.358,8.1185,-2.2333,-1.4603,"""2025-08-06T00:44:22.840Z""","""2025-08-06T00:44:22.840Z"""
1746,XLE,"""2024-08-14T04:00:00.000Z""",57.87,2.3045,1.8436,0.6231,7.7423,2.7977,1.2715,"""2025-08-06T00:44:22.841Z""","""2025-08-06T00:44:22.841Z"""
1747,XLE,"""2024-08-15T04:00:00.000Z""",51.75,2.164,1.7312,0.5882,7.7476,-0.3109,0.9134,"""2025-08-06T00:44:22.841Z""","""2025-08-06T00:44:22.841Z"""
1748,XLE,"""2024-08-16T04:00:00.000Z""",64.95,2.3826,1.9061,0.7832,7.229,2.2648,3.0381,"""2025-08-06T00:44:22.842Z""","""2025-08-06T00:44:22.842Z"""
1749,XLE,"""2024-08-19T04:00:00.000Z""",60.72,2.1398,1.7119,0.553,5.717,-2.4246,0.567,"""2025-08-06T00:44:22.843Z""","""2025-08-06T00:44:22.843Z"""
1750,XLE,"""2024-08-20T04:00:00.000Z""",51.38,1.6803,1.3443,0.4062,5.543,-1.5729,-1.0048,"""2025-08-06T00:44:22.844Z""","""2025-08-06T00:44:22.844Z"""
1751,XLE,"""2024-08-21T04:00:00.000Z""",55.83,1.6386,1.3109,0.5913,4.9907,2.2019,0.9224,"""2025-08-06T00:44:22.845Z""","""2025-08-06T00:44:22.845Z"""
1752,XLE,"""2024-08-22T04:00:00.000Z""",45.18,1.1047,0.8837,0.2704,5.5773,-3.0814,-2.2485,"""2025-08-06T00:44:22.846Z""","""2025-08-06T00:44:22.846Z"""
1753,XLE,"""2024-08-23T04:00:00.000Z""",43.9,0.6618,0.5294,0.2774,6.0985,-0.0788,-2.2301,"""2025-08-06T00:44:22.847Z""","""2025-08-06T00:44:22.847Z"""
1754,XLE,"""2024-08-26T04:00:00.000Z""",40.34,0.3176,0.2541,0.2629,6.3273,0.0684,-2.254,"""2025-08-06T00:44:22.848Z""","""2025-08-06T00:44:22.848Z"""
1755,XLE,"""2024-08-27T04:00:00.000Z""",41.9,0.1664,0.1331,0.3044,6.2236,0.8041,-1.6415,"""2025-08-06T00:44:22.849Z""","""2025-08-06T00:44:22.849Z"""
1756,XLE,"""2024-08-28T04:00:00.000Z""",38.98,0.2143,0.1714,0.422,4.9474,1.1001,-0.6369,"""2025-08-06T00:44:22.850Z""","""2025-08-06T00:44:22.850Z"""
1757,XLE,"""2024-08-29T04:00:00.000Z""",36.44,-0.2954,-0.2363,0.0372,4.9477,-3.5223,-4.0495,"""2025-08-06T00:44:22.851Z""","""2025-08-06T00:44:22.851Z"""
1758,XLE,"""2024-08-30T04:00:00.000Z""",44.43,-0.4561,-0.3649,0.2339,5.0153,1.5769,-2.4081,"""2025-08-06T00:44:22.852Z""","""2025-08-06T00:44:22.852Z"""
1759,XLE,"""2024-09-02T04:00:00.000Z""",61.5,0.5177,0.4142,0.9468,6.4595,7.2199,4.4352,"""2025-08-06T00:44:22.853Z""","""2025-08-06T00:44:22.853Z"""
1760,XLE,"""2024-09-03T04:00:00.000Z""",50.3,0.7012,0.561,0.5841,6.4821,-3.5288,0.8202,"""2025-08-06T00:44:22.854Z""","""2025-08-06T00:44:22.854Z"""
1761,XLE,"""2024-09-04T04:00:00.000Z""",51.23,0.8737,0.6989,0.6173,6.5684,0.234,1.122,"""2025-08-06T00:44:22.855Z""","""2025-08-06T00:44:22.855Z"""
1762,XLE,"""2024-09-05T04:00:00.000Z""",50.84,1.3155,1.0524,0.8589,6.7212,2.015,3.2383,"""2025-08-06T00:44:22.856Z""","""2025-08-06T00:44:22.856Z"""
1763,XLE,"""2024-09-06T04:00:00.000Z""",55.9,1.6802,1.3442,0.8727,7.3079,0.209,3.4245,"""2025-08-06T00:44:22.857Z""","""2025-08-06T00:44:22.857Z"""
1764,XLE,"""2024-09-09T04:00:00.000Z""",59.35,1.9468,1.5574,0.8372,7.7102,0.0,3.2607,"""2025-08-06T00:44:22.858Z""","""2025-08-06T00:44:22.858Z"""
1765,XLE,"""2024-09-10T04:00:00.000Z""",52.52,1.9229,1.5383,0.6777,7.8306,-1.3108,1.7012,"""2025-08-06T00:44:22.859Z""","""2025-08-06T00:44:22.859Z"""
1766,XLE,"""2024-09-11T04:00:00.000Z""",60.75,1.9405,1.5524,0.7042,7.7012,0.3673,1.9889,"""2025-08-06T00:44:22.860Z""","""2025-08-06T00:44:22.860Z"""
1767,XLE,"""2024-09-12T04:00:00.000Z""",58.43,1.7845,1.4276,0.6013,7.3358,-0.9273,0.9902,"""2025-08-06T00:44:22.861Z""","""2025-08-06T00:44:22.861Z"""
